"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        1593,      -8.050010716,      -6.885240422,      -7.010323108,       -9.98055947,      -3.331623325
          0,           0,        1594,      -8.051961988,      -6.887416451,      -7.012276551,      -9.982695631,      -3.336395635
          0,           0,        1595,      -8.053910999,      -6.889595587,      -7.014232962,       -9.98499416,      -3.342327981
          0,           0,        1596,      -8.055856899,      -6.891778924,       -7.01619274,      -9.987441299,       -3.34966126
          0,           0,        1597,      -8.057800535,      -6.893961997,      -7.018156096,      -9.989788437,      -3.357822208
          0,           0,        1598,      -8.059740493,      -6.896145856,      -7.020123153,      -9.992058325,      -3.365040092
          0,           0,        1599,      -8.061676759,      -6.898330178,      -7.022094276,      -9.994288299,      -3.370397007
          0,           0,        1600,      -8.063610468,      -6.900514703,      -7.024069664,        -9.9964887,      -3.374681739
          0,           0,        1601,      -8.065542983,      -6.902699228,      -7.026049324,      -9.998664371,      -3.378764737
          0,           0,        1602,      -8.067475389,      -6.904883514,      -7.028033122,      -10.00081926,      -3.382838473
          0,           0,        1603,      -8.069408357,      -6.907067346,      -7.030020814,      -10.00295575,      -3.386748023
          0,           0,        1604,      -8.071342113,      -6.909250588,      -7.032012068,      -10.00507791,      -3.390407144
          0,           0,        1605,      -8.073276557,      -6.911432947,      -7.034006455,      -10.00718706,      -3.393836945
          0,           0,        1606,      -8.075211354,       -6.91361434,      -7.036003438,      -10.00928037,      -3.396893735
          0,           0,        1607,      -8.077145886,      -6.915794721,      -7.038002497,      -10.01136275,      -3.399747047
          0,           0,        1608,      -8.079079748,      -6.917974068,      -7.040003123,      -10.01343596,      -3.402389938
          0,           0,        1609,      -8.081012699,       -6.92015229,      -7.042004819,      -10.01549937,      -3.404652556
          0,           0,        1610,        -8.0829444,      -6.922329392,      -7.044007165,      -10.01755492,       -3.40654442
          0,           0,        1611,       -8.08487468,      -6.924505336,      -7.046009841,      -10.01960322,      -3.408065413
          0,           0,        1612,      -8.086803536,      -6.926680077,      -7.048012627,      -10.02164434,      -3.409156937
          0,           0,        1613,      -8.088731112,      -6.928853574,      -7.050015397,      -10.02367838,      -3.409787207
          0,           0,        1614,      -8.090657672,      -6.931026084,       -7.05201812,      -10.02571038,      -3.410059534
          0,           0,        1615,      -8.092583856,       -6.93319857,      -7.054020919,       -10.0277612,       -3.41015953
          0,           0,        1616,      -8.094511523,      -6.935369104,      -7.056023703,      -10.02979194,      -3.410321654
          0,           0,        1617,      -8.096439295,      -6.937537716,      -7.058026653,      -10.03180732,      -3.410499374
          0,           0,        1618,      -8.098366899,      -6.939704479,      -7.060029839,      -10.03381245,      -3.410514697
          0,           0,        1619,      -8.100294853,      -6.941869476,      -7.062033327,      -10.03580944,      -3.410240432
          0,           0,        1620,      -8.102223658,      -6.944032761,      -7.064037227,      -10.03779935,      -3.410010523
          0,           0,        1621,      -8.104153726,      -6.946194297,      -7.066041672,      -10.03978403,      -3.409910888
          0,           0,        1622,      -8.106085425,      -6.948348248,      -7.068047047,      -10.04177403,      -3.414031961
          0,           0,        1623,      -8.108017628,       -6.95049655,      -7.070053079,      -10.04365912,      -3.417087324
          0,           0,        1624,      -8.109951997,      -6.952646907,      -7.072060175,      -10.04557944,      -3.414526169
          0,           0,        1625,      -8.111890116,      -6.954797277,      -7.074068929,      -10.04751607,      -3.408252594
          0,           0,        1626,      -8.113833019,      -6.956947329,      -7.076079608,      -10.04946168,      -3.401906936
          0,           0,        1627,      -8.115781172,      -6.959096919,      -7.078092387,      -10.05140966,      -3.397802601
          0,           0,        1628,      -8.117734162,      -6.961245944,      -7.080107413,       -10.0533531,      -3.396362195
          0,           0,        1629,      -8.119690922,      -6.963394299,      -7.082124827,      -10.05529226,      -3.397005148
          0,           0,        1630,      -8.121650192,      -6.965541793,      -7.084144748,      -10.05722743,      -3.399088436
          0,           0,        1631,      -8.123610919,      -6.967688243,      -7.086167244,       -10.0591596,      -3.402121722
          0,           0,        1632,      -8.125572367,      -6.969833442,      -7.088192353,      -10.06108963,      -3.405690522
          0,           0,        1633,       -8.12753413,      -6.971977172,      -7.090220043,      -10.06301827,      -3.409441909
          0,           0,        1634,      -8.129496058,      -6.974119249,      -7.092250204,       -10.0649465,      -3.413127629
          0,           0,        1635,      -8.131458155,      -6.976259519,      -7.094282652,      -10.06687518,      -3.416638829
          0,           0,        1636,      -8.133420477,      -6.978397865,      -7.096317143,      -10.06880548,      -3.419979009
          0,           0,        1637,      -8.135383059,      -6.980534217,      -7.098353378,      -10.07073963,      -3.423107563
          0,           0,        1638,      -8.137345846,      -6.982672131,      -7.100391004,      -10.07270338,      -3.426209785
          0,           0,        1639,       -8.13930999,      -6.984807809,       -7.10242975,      -10.07465639,      -3.429456213
          0,           0,        1640,      -8.141274466,      -6.986941131,      -7.104469055,      -10.07660644,      -3.433020261
          0,           0,        1641,      -8.143239072,      -6.989072305,      -7.106508434,      -10.07854678,      -3.436953255
          0,           0,        1642,      -8.145204143,      -6.991201694,      -7.108547698,      -10.08048481,      -3.440847215
          0,           0,        1643,      -8.147168905,       -6.99332944,      -7.110586698,      -10.08242341,      -3.444185626
          0,           0,        1644,      -8.149132396,      -6.995455579,      -7.112625328,      -10.08436314,        -3.4468197
          0,           0,        1645,      -8.151093678,      -6.997580053,      -7.114663502,      -10.08630412,      -3.448574088
          0,           0,        1646,      -8.153052127,      -6.999702856,      -7.116701121,      -10.08825093,      -3.449297932
          0,           0,        1647,      -8.155007718,       -7.00182383,      -7.118738069,      -10.09020324,      -3.450009341
          0,           0,        1648,      -8.156960795,      -7.003942961,      -7.120774225,      -10.09215899,      -3.451059599
          0,           0,        1649,      -8.158911949,      -7.006061362,      -7.122809588,      -10.09419986,      -3.454129095
          0,           0,        1650,      -8.160861456,      -7.008173122,      -7.124844016,      -10.09622109,       -3.46003614
          0,           0,        1651,      -8.162808435,      -7.010282381,      -7.126877401,      -10.09816016,      -3.465677871
          0,           0,        1652,      -8.164753638,      -7.012389301,      -7.128910017,      -10.10010132,      -3.468811571
          0,           0,        1653,       -8.16669796,      -7.014493837,      -7.130942161,      -10.10204634,      -3.469849305
